,Unnamed: 0,BHK,Rent,Size,Floor,Area,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom
360,360,1,5000,150,1 out of 2,2,Anandapur,1,1,1,1
361,361,1,8000,800,Ground out of 2,2,New town near ecopark .,1,1,2,1
362,362,2,8000,700,2 out of 3,1,"Gandhi Colony, Netaji Nagar",1,1,2,2
363,363,1,5000,420,3 out of 3,1,Em Bypass South East,1,1,2,1
364,364,2,10000,800,Ground out of 1,1,"Gandhi Colony, Netaji Nagar",1,1,2,1
365,365,2,12000,288,2 out of 3,2,Kasba,1,1,2,1
366,366,2,8000,900,Ground out of 1,1,"Teghoria, Baguiati",1,1,1,2
367,367,2,21000,850,1 out of 1,2,Salt Lake City Sector 2,1,1,2,2
368,368,1,5000,350,1 out of 1,2,Thakurpukur,1,1,2,1
369,369,2,9000,600,Ground out of 2,1,Baghajatin,1,1,1,1
370,370,2,8000,1600,Ground out of 2,2,Kalyani,1,2,2,1
371,371,2,7000,986,2 out of 3,2,Pranthik Society Library Road Bhadreswar,1,1,2,1
372,372,3,35000,1330,1 out of 3,2,Salt Lake City Sector 2,1,1,2,2
373,373,3,15000,1300,Ground out of 3,1,Lake Town,1,2,1,2
374,374,2,6200,800,Ground out of 2,2,Kestopur,1,1,2,1
375,375,2,9900,800,1 out of 4,2,Bijoygarh,1,1,1,1
376,376,2,7000,850,Ground out of 3,1,Baranagar,1,1,2,1
377,377,1,5000,322,1 out of 3,2,Dum Dum Metro,1,1,1,1
378,378,2,6500,800,Ground out of 2,2,Agarpara,1,2,1,1
379,379,4,40000,1500,Ground out of 2,2,Salt Lake City Sector 1,1,1,2,2
380,380,3,40000,3500,1 out of 2,1,Salt Lake City,1,2,1,2
381,381,2,12000,957,1 out of 2,2,Dasnagar,1,2,2,2
382,382,1,6500,850,1 out of 3,2,Baksara,1,1,2,1
383,383,2,10000,900,Ground out of 2,2,Birati,1,1,2,2
384,384,2,15000,600,Ground out of 2,1,Agarpara,1,2,1,1
385,385,1,5000,350,Ground out of 5,2,Agarpara,1,2,1,1
386,386,2,7000,800,Ground out of 2,1,Thakurpukur,1,1,1,1
387,387,2,6000,320,1 out of 2,2,"Baishnabghata Patuli, Patuli",1,1,1,1
388,388,3,15000,800,Ground out of 4,2,Jyangra,1,1,1,1
389,389,2,10000,700,1 out of 1,2,Baghajatin,1,2,2,2
390,390,2,22000,1200,1 out of 2,1,Salt Lake City Sector 1,1,2,1,2
391,391,2,8500,750,1 out of 2,2,Ramchandrapur north,1,2,1,1
392,392,3,35000,1200,Ground out of 3,1,Salt Lake City Sector 1,1,2,1,3
393,393,2,7000,450,Ground out of 4,2,"Gandhi Colony, Netaji Nagar",1,1,1,1
394,394,3,8500,1430,Ground out of 2,1,Baguihati,1,2,1,1
395,395,2,6000,450,1 out of 3,1,Dum Dum Metro,1,1,1,1
396,396,4,35000,800,Ground out of 1,1,Behala,1,2,1,3
397,397,1,6000,400,1 out of 2,1,Thakurpukur,1,1,1,1
398,398,2,8000,650,1 out of 2,1,"Garia Station, Garia",1,1,1,1
399,399,1,5000,450,1 out of 2,2,"Fartabad, Garia",1,1,1,1
400,400,2,6000,600,Ground out of 4,1,Belgharia,1,1,1,1
401,401,3,15000,1200,1 out of 3,2,Lake Town,1,1,3,2
402,402,2,9000,700,3 out of 3,2,Baguiati,1,1,2,1
403,403,1,5000,300,Ground out of 1,2,Barrackpore,1,1,2,1
404,404,3,8000,1200,1 out of 4,1,"Ramkrishna Pally, Kaikhali",1,1,1,3
405,405,3,35000,1300,Ground out of 1,2,Salt Lake City Sector 2,1,1,2,2
406,406,1,5500,400,Ground out of 1,1,"Shyam Villa V, Dum Dum",1,1,1,1
407,407,3,35000,1320,Ground out of 2,2,Salt Lake City Sector 1,1,1,2,2
408,408,2,11000,1000,Ground out of 1,1,"Anandapuri, Barrackpore",1,2,1,2
409,409,2,10000,700,1 out of 2,2,"Sarat Ghosh Garden, Dhakuria",1,1,2,1
410,410,2,6500,800,Ground out of 2,2,locality,1,1,1,2
411,411,2,6000,900,Ground out of 3,1,Baguiati,1,2,1,1
412,412,3,36125,1700,Ground out of 2,1,Salt Lake City,1,1,1,2
413,413,2,6800,600,Ground out of 2,2,Purba Putiary,1,1,2,1
414,414,2,8500,850,1 out of 2,2,Barasat,1,1,3,2
415,415,2,5000,550,1 out of 3,2,Birati,1,1,2,1
416,416,1,6500,650,Ground out of 2,2,"Garia Station, Garia",1,2,1,1
417,417,1,6500,800,Ground out of 1,2,Santragachi,1,1,1,1
418,418,2,4500,475,Ground out of 2,1,Birati,1,1,1,1
419,419,1,6000,200,Ground out of 1,2,Salt Lake City Sector 5,1,1,1,1
420,420,1,10000,400,Ground out of 2,2,Salt Lake City Sector 5,1,1,1,1
421,421,1,12000,500,Ground out of 2,1,"Madurdaha, Hussainpur",1,2,1,1
422,422,2,12000,550,2 out of 3,2,Salt Lake City Sector 5,1,1,1,1
423,423,2,12000,800,1 out of 2,1,Dum Dum,1,1,1,1
424,424,2,9000,1000,2 out of 3,1,Airport Area Behala,1,2,1,2
425,425,1,5000,400,Ground out of 5,2,Sonarpur,1,2,2,1
426,426,1,6000,300,1 out of 2,2,"Picnic Garden, E M Bypass",1,1,1,1
427,427,2,5500,450,1 out of 1,2,Bisharpara,1,1,1,1
428,428,2,5500,450,1 out of 2,2,Bisharpara,1,1,1,1
429,429,2,8500,1100,Ground out of 1,2,Nayabad,1,1,1,2
430,430,1,5000,450,2 out of 2,1,"Ananda Pally, Jadavpur",1,1,1,1
431,431,2,23000,1100,Ground out of 2,2,Salt Lake City Sector 2,1,1,2,2
432,432,2,5500,650,2 out of 2,2,Behala,1,1,1,1
433,433,2,8500,780,Ground out of 2,2,Airport Area,1,1,2,1
434,434,3,22000,1100,Ground out of 2,1,Salt Lake City Sector 2,1,2,1,2
435,435,1,5500,800,2 out of 3,1,Barrackpore,1,1,1,1
436,436,1,7000,500,Ground out of 2,1,Ranikuthi Telephone Exchange,1,2,1,2
437,437,1,5000,400,3 out of 5,2,Hooghly-Chinsurah,1,1,2,1
438,438,1,5000,450,1 out of 1,2,"Bansdroni Mauza, Krishnanagar",1,1,1,1
439,439,2,6500,550,Ground out of 1,1,Kaikhali,1,1,1,1
440,440,2,8000,600,1 out of 2,2,700051,1,1,1,1
441,441,1,5500,200,1 out of 3,1,Jodhpur Park,1,1,1,1
442,442,2,6000,500,1 out of 2,2,Purba Sinthi Area,1,2,1,1
443,443,1,5500,450,Ground out of 3,2,Kadam Tala,1,1,2,1
444,444,2,10000,1050,Ground out of 1,1,Baidyabati,1,1,1,2
445,445,3,10000,1000,2 out of 5,2,Bansdroni,1,1,2,2
446,446,2,10000,1200,Ground out of 3,1,Sodepur,1,2,1,2
447,447,3,12000,1100,1 out of 1,1,Jagacha,1,2,3,2
448,448,1,5200,220,Ground out of 2,1,New Town,1,1,1,1
449,449,1,4000,350,1 out of 1,1,Behala,1,1,1,1
450,450,3,30000,1100,Ground out of 3,2,FC Block,1,1,2,1
451,451,2,5146,800,Ground out of 2,1,Sodepur,1,1,1,1
452,452,2,12000,950,Ground out of 2,1,"Satgachi, South Dum Dum",1,1,1,1
453,453,3,7000,1200,Ground out of 3,1,Hooghly-Chinsurah,1,1,1,1
454,454,2,8500,700,Ground out of 2,1,Behala,1,2,1,1
455,455,1,7000,500,1 out of 3,1,"AH Block, Salt Lake",1,1,1,1
456,456,2,9500,570,Ground out of 3,1,"Dhakuria -South East, Dhakuria",1,1,1,1
457,457,2,8000,650,2 out of 3,1,Baghajatin,1,1,1,1
458,458,3,15000,1200,1 out of 2,1,Tollygunge,1,1,1,3
459,459,2,12500,1250,1 out of 2,1,Rajarhat,1,2,1,2
460,460,3,34000,120,2 out of 5,1,CA 150 sector 1 saltlake,1,2,1,2
461,461,3,14000,950,1 out of 2,2,Kaikhali,1,2,1,2
462,462,1,9500,600,1 out of 2,2,Salt Lake City Sector 5,1,1,1,1
463,463,2,7000,750,2 out of 2,1,Baughati,1,1,1,1
464,464,3,20000,1200,3 out of 3,1,Bansdroni,1,1,1,2
465,465,1,6500,400,Ground out of 2,2,Salt Lake City Sector 5,1,2,1,1
466,466,1,7500,600,Ground out of 2,2,Garfa,1,2,1,1
467,467,2,6500,700,Ground out of 2,1,Dum Dum,1,1,1,1
468,468,2,9500,850,Ground out of 3,1,Baguiati,1,2,1,1
469,469,1,1800,500,Ground out of 1,1,Shyam Bazar,1,2,1,1
470,470,2,7500,650,Ground out of 2,2,Baghajatin,1,1,1,1
471,471,2,10000,800,Ground out of 3,1,Bansdroni,1,2,1,2
472,472,3,15000,830,3 out of 4,1,Dum Dum,1,1,1,2
473,473,2,7000,600,Ground out of 2,1,Keshtopur,1,1,2,1
474,474,2,6000,800,1 out of 2,1,"Chandannagar, Hooghly-Chinsurah",1,1,1,1
475,475,2,14000,1200,Ground out of 1,1,"Sakuntala Park, Behala",1,2,3,2
476,476,2,22000,1000,Ground out of 2,1,Jheel Road,1,2,1,2
477,477,2,18000,750,Ground out of 2,2,Salt Lake City Sector 1,1,1,1,2
478,478,2,10000,800,Ground out of 3,2,Garia,1,1,2,2
479,479,2,6000,1200,Ground out of 3,1,Madhyam Gram,1,1,1,2
480,480,2,10000,750,4 out of 4,2,"Kumarpara, Narendrapur",1,1,1,1
481,481,3,10000,1500,11 out of 19,1,Santoshpur,1,2,1,2
482,482,1,5000,300,1 out of 3,1,"Noapara, Addarsha Pally",1,1,1,1
483,483,3,10000,800,Ground out of 2,2,"Arobindo Pally, Paschim Putiary",1,1,2,1
484,484,2,7000,450,Ground out of 2,1,Dum Dum,1,1,1,2
485,485,4,10000,1200,5 out of 10,1,Naihati,1,2,1,2
486,486,2,6000,500,11 out of 14,1,Howrah,1,2,1,2
487,487,2,18000,900,Ground out of 1,2,Garia,1,2,1,2
488,488,2,8000,460,Ground out of 2,2,Majarhati,1,1,2,1
489,489,2,8000,530,2 out of 3,1,Baghajatin,1,2,3,1
490,490,2,13000,650,Ground out of 4,2,Lake Gardens,1,2,1,2
491,491,2,20000,700,Ground out of 1,2,Salt Lake City Sector 2,1,2,2,2
492,492,2,6000,400,2 out of 3,1,"Baishnabghata Patuli Township, Patuli",1,1,1,1
493,493,2,12000,1000,Ground out of 2,1,"Picnic Garden, Tiljala",1,1,1,2
494,494,1,10000,400,Ground out of 2,2,"New Garia, Garia",1,2,2,1
495,495,2,14000,700,Ground out of 3,2,Santoshpur,1,1,2,2
496,496,2,10000,850,1 out of 4,2,Baranagar,1,2,2,2
497,497,2,10500,558,3 out of 3,2,Tollygunge,1,1,1,2
498,498,2,6000,800,3 out of 4,1,Thakurpukur,1,1,1,1
499,499,2,12000,900,1 out of 2,2,"Bansdroni Mauza, Krishnanagar",1,1,1,2
500,500,3,14000,1600,1 out of 3,1,Ramrajatala,1,2,1,2
501,501,1,3700,150,1 out of 5,2,Lake Gardens,1,1,2,1
502,502,3,40000,1600,Ground out of 3,2,Salt Lake City Sector 2,1,1,2,2
503,503,3,25000,1000,2 out of 4,1,Rash Behari Avenue Connector,1,1,1,1
504,504,1,2200,700,1 out of 3,1,Baranagar,1,1,1,1
505,505,1,3300,175,Ground out of 2,1,New Town,1,1,1,1
506,506,1,5000,450,Ground out of 1,1,"Siriti, Tollygunge",1,2,1,1
507,507,3,60000,1700,1 out of 3,2,Salt Lake City,1,2,2,3
508,508,2,6000,425,2 out of 3,2,Nimta,1,1,1,1
509,509,3,7000,900,1 out of 2,1,"Michael Nagar, New Barrakpur",1,2,1,3
510,510,1,5000,400,4 out of 4,2,Keshtopur,1,1,1,1
511,511,2,11000,600,Ground out of 2,1,Beliaghata,1,1,1,1
512,512,2,10000,721,3 out of 4,1,Belgharia Nimta,1,2,1,2
513,513,3,22000,1150,1 out of 2,2,Salt Lake City Sector 2,1,1,1,2
514,514,3,65000,2210,Ground out of 2,2,"Vedic Village, Rajarhat",1,1,1,3
515,515,2,7500,675,Ground out of 2,1,Dum Dum,1,1,1,1
516,516,2,45000,1320,Lower Basement out of 2,1,Ballygunge,1,2,1,2
517,517,1,5000,250,Ground out of 2,2,Salt Lake City Sector 5,1,1,1,1
518,518,2,12000,720,Ground out of 1,1,Shyam Bazar,1,1,2,2
519,519,3,18000,850,1 out of 1,2,"Sangati Colony, Netaji Nagar",1,2,1,3
520,520,2,25000,1050,1 out of 1,2,"Sahapur, New Alipore",1,1,1,2
521,521,1,25000,320,2 out of 7,1,"Shaheen Apartment, Andheri West",2,2,1,1
522,522,2,70000,750,4 out of 10,2,Santacruz West,2,2,1,2
523,523,1,45000,450,7 out of 10,2,"Rose Queen, Old Khar",2,2,1,1
524,524,3,75000,1100,2 out of 13,2,"Sabari Palm View, Chembur",2,1,3,3
525,525,1,14000,640,6 out of 7,1,Mira Road,2,2,1,1
526,526,1,60000,650,4 out of 7,1,"Siddhivinayak, Bandra West",2,1,2,1
527,527,2,160000,800,14 out of 14,2,parivar safalya chs,2,1,1,2
528,528,4,300000,1600,43 out of 78,2,"Trump Tower, Worli",2,2,1,5
529,529,1,22000,460,2 out of 8,1,Sion,2,1,1,1
530,530,4,130000,1650,13 out of 18,2,"Ajmera Bhakti Park, Bhakti Park",2,2,1,4
531,531,1,33000,480,2 out of 4,2,Sion Hospital Colony,2,2,2,2
532,532,1,32000,500,1 out of 4,2,Sion,2,2,2,2
533,533,1,30000,490,2 out of 4,2,"Sion East, Sion",2,2,2,2
534,534,1,49000,620,2 out of 3,1,"Sai Palace Apartment, Vile Parle West",2,2,1,1
535,535,2,28000,518,5 out of 12,2,Bhandup West,2,2,1,2
536,536,2,33500,700,4 out of 7,2,"Yogi Hills, Mulund West",2,2,1,2
537,537,2,85000,777,18 out of 24,2,"Hiranandani Castle Rock, Powai",2,2,1,2
538,538,2,35000,650,6 out of 7,2,Charkop,2,1,3,2
539,539,3,270000,1800,3 out of 7,2,Bandra West,2,2,1,4
540,540,1,21000,425,11 out of 21,2,"Godrej Tranquil, Kandivali East",2,1,1,2
541,541,2,150000,890,7 out of 19,2,Cuffe Parade,2,1,2,2
542,542,1,22000,270,14 out of 23,1,Mahim West,2,1,1,1
543,543,2,100000,850,4 out of 7,2,Prabhadevi,2,2,2,2
544,544,2,60000,888,9 out of 20,2,"Shapoorji Pallonji Vicinia, Chandivali",2,2,1,2
545,545,2,8000,650,Upper Basement out of 9,2,"Nakoda Heights, Nalasopara",2,2,3,2
546,546,1,20000,275,19 out of 24,2,Worli,2,1,2,1
547,547,2,20000,700,3 out of 21,2,"Man Opus, Kashimira",2,2,3,2
548,548,1,25000,375,1 out of 22,1,Lal Baug,2,1,1,1
549,549,1,14000,424,3 out of 7,1,Malad East,2,2,1,1
550,550,1,19411,400,8 out of 8,1,Goregaon West,2,2,1,2
551,551,1,23000,450,6 out of 12,2,"Dheeraj Hill View Tower, Thakur Village, Kandivali East",2,2,1,1
552,552,4,190000,2079,4 out of 58,2,"Bombay Dyeing Two ICC, Dadar East",2,2,1,5
553,553,2,32000,586,Ground out of 4,1,"Everard Nagar Co Operative Housing Society, Sion East",2,2,1,1
554,554,2,68000,610,1 out of 5,2,shivsagar,2,2,1,2
555,555,1,30000,488,Upper Basement out of 16,2,"Kyraa Ariso Apartment, Chembur",2,2,1,2
556,556,3,110000,1200,60 out of 66,2,"Lodha Azzuro , Parel",2,2,1,3
557,557,2,44000,722,34 out of 48,2,"Sheth Montana, Mulund West",2,2,1,2
558,558,1,20000,450,5 out of 8,2,"Gokul Regency Apartment, Thakur Complex",2,1,1,1
559,559,1,25000,500,2 out of 8,1,Ghatkopar West,2,2,1,2
560,560,2,40000,680,5 out of 14,2,"NG Royal Park, Kanjurmarg East",2,2,2,2
561,561,2,43000,1150,14 out of 40,2,"Montana Giona, Moti Nagar",2,1,1,2
562,562,2,44000,830,2 out of 2,2,"Sapphire Heights, Lokhandwala Twp",2,2,2,2
563,563,1,75000,550,5 out of 7,2,Bandra West,2,2,1,1
564,564,1,32000,470,6 out of 7,2,Central Area,2,2,3,2
565,565,1,16000,410,9 out of 22,2,Mira Bhayandar,2,2,3,2
566,566,2,65000,710,11 out of 14,2,"Ajmera Bhakti Park, Bhakti Park",2,2,1,2
567,567,2,45000,750,12 out of 18,2,"Ajmera Bhakti Park, Bhakti Park",2,2,1,2
568,568,2,57000,800,6 out of 7,2,Chembur,2,1,1,2
569,569,1,27000,435,3 out of 7,2,Film City Road,2,1,1,2
570,570,1,57000,500,26 out of 44,2,"Lodha New Cuffe Parade, Wadala",2,2,1,1
571,571,2,55000,800,1 out of 8,2,"Evershine Grandeur, Mindspace",2,2,1,2
572,572,1,40000,540,2 out of 4,2,Vile Parle East,2,2,3,2
573,573,2,95000,1050,25 out of 42,2,"Lodha New Cuffe Parade, Wadala East",2,1,1,2
574,574,2,85000,700,25 out of 41,2,"Lodha New Cuffe Parade, Wadala",2,2,1,2
575,575,4,300000,1600,53 out of 78,2,"Trump Tower, Worli",2,2,1,4
576,576,2,80000,600,2 out of 5,2,Breach Candy,2,2,1,1
577,577,1,13000,300,Ground out of 7,1,Malad West,2,1,1,2
578,578,1,28000,550,3 out of 4,2,"Ambika Siddhi Apartment, Ghatkopar",2,1,2,2
579,579,3,89000,932,14 out of 20,2,Powai,2,2,1,3
580,580,1,28000,450,13 out of 20,2,Dina Bama Estate,2,1,1,2
581,581,2,13000,600,2 out of 4,2,Mira Road,2,1,1,2
582,582,1,24000,424,16 out of 23,2,"Sethia Kalpavruksh Heights, Irani Wada",2,1,1,2
583,583,2,38000,560,Ground out of 3,2,Andheri East,2,2,2,2
584,584,1,32000,450,10 out of 18,2,Goregaon West,2,1,2,2
585,585,4,350000,3000,39 out of 60,2,"Lodha World Crest, Lower Parel",2,2,1,5
586,586,1,40000,600,3 out of 7,2,Lokhandwala Complex,2,2,3,2
587,587,3,150000,1400,16 out of 21,2,darshan ricco Tower,2,2,2,3
588,588,2,45000,630,10 out of 32,2,Kanjurmarg West,2,1,2,2
589,589,3,170000,1400,4 out of 8,2,Khar West,2,1,1,3
590,590,1,30000,320,12 out of 24,1,Worli,2,2,3,1
591,591,2,210000,1000,4 out of 8,2,Bandra West,2,1,2,2
592,592,3,75000,1150,32 out of 41,2,"Kanakia Levels, Malad East",2,1,1,3
593,593,2,47000,751,3 out of 30,2,"Kalpataru Towers, Akurli Nagar",2,2,3,2
594,594,2,14000,570,4 out of 7,2,"Kailash Tower, Nalasopara",2,2,3,2
595,595,2,55000,696,13 out of 21,2,Chandivali,2,2,1,2
596,596,4,120000,1600,9 out of 29,2,"Anant Bhoomi, Mahavir Nagar",2,1,3,4
597,597,3,300000,2500,47 out of 89,2,"India Bulls Sky Forest, Lower Parel",2,2,2,3
598,598,3,70000,1150,7 out of 41,2,"Kanakia Levels, Malad East",2,1,1,3
599,599,3,150000,1500,7 out of 10,2,"Almeida Park, Turner Road",2,2,1,4
600,600,3,62000,950,6 out of 7,2,Bhakti Park,2,2,1,3
601,601,2,42000,750,11 out of 21,2,"RNA ROYALE PARK, Kandivali West",2,1,2,2
602,602,2,130000,715,5 out of 10,2,Bandra West,2,2,1,2
603,603,3,170000,1337,28 out of 30,2,"Oberoi Splendor Grande, Agarkar Chowk",2,2,1,3
604,604,3,20000,737,13 out of 15,2,"Ekta Parksville, Virar West",2,2,2,3
605,605,2,41000,750,6 out of 21,2,"RNA ROYALE PARK, Kandivali West",2,1,2,2
606,606,2,65000,760,4 out of 7,2,Prabhadevi,2,2,1,2
607,607,2,50000,750,8 out of 16,2,"Green Park Apartment, Millat Nagar",2,2,1,2
608,608,2,85000,650,2 out of 6,2,Breach Candy,2,2,2,2
609,609,2,50000,1000,4 out of 7,1,Ghatkopar East,2,2,1,2
610,610,1,30000,570,Ground out of 3,2,Kurla West,2,1,1,1
611,611,2,120000,900,5 out of 19,2,"Beach Towers, Prabhadevi",2,2,3,2
612,612,2,60000,760,3 out of 11,2,"Kolte Patil Jai Vijay, New Airport Colony",2,1,3,2
613,613,3,110000,1500,17 out of 42,2,"Lodha New Cuffe Parade, Bhakti Park",2,1,1,4
614,614,3,84500,1150,10 out of 12,2,Chembur East,2,1,3,3
615,615,3,80000,1100,8 out of 28,2,"HDIL Metropolis, 4 Bunglows",2,2,3,3
616,616,3,50000,1000,9 out of 15,2,"Heena Gaurav Jewels, Gokuldham",2,2,1,3
617,617,2,40000,720,14 out of 22,2,shabri shan,2,1,2,2
618,618,1,34000,365,18 out of 40,2,Malad East,2,2,3,1
619,619,4,220000,2000,9 out of 17,2,Juhu Tara,2,2,1,4
620,620,1,25000,400,2 out of 13,2,"Mindspace, Mindspace",2,1,1,1
621,621,3,150000,1330,12 out of 45,2,"Oberoi Esquire, Goregaon East",2,2,1,4
622,622,3,85000,850,25 out of 35,2,"Oberoi Woods, Goregaon East",2,2,3,3
623,623,4,180000,2000,4 out of 14,2,"Vertical Bliss, Bandra West",2,2,1,5
624,624,2,40000,700,2 out of 6,2,Sher E Punjab Society,2,2,1,2
625,625,2,50000,900,7 out of 15,2,Oshiwara,2,2,2,2
626,626,2,38000,650,10 out of 16,2,"Nirmal Lifestyle, LBS Marg",2,2,3,2
627,627,4,310000,2600,Upper Basement out of 20,2,Lokhandwala Complex,2,1,3,4
628,628,2,50000,680,5 out of 14,2,Chembur,2,1,1,2
629,629,3,65000,950,Upper Basement out of 9,2,Tilak Nagar - Harbour Line,2,2,1,3
630,630,4,210000,1783,5 out of 20,2,GREEN PARK,2,2,1,3
631,631,3,150000,1330,Upper Basement out of 40,2,Lodha Ajuro tower lalbag,2,1,1,3
632,632,1,32000,565,1 out of 8,1,"Lake Bloom, Powai",2,1,1,2
633,633,1,26000,450,4 out of 8,2,Kalina,2,1,1,1
634,634,2,60000,710,5 out of 18,2,"Bhakti Park, Bhakti Park",2,2,1,2
635,635,3,190000,1514,34 out of 58,2,"Bombay Dyeing Two ICC, Dadar East",2,2,1,4
636,636,3,100000,1080,5 out of 8,2,Santacruz West,2,1,1,3
637,637,2,35000,700,5 out of 8,2,"MUKTA MAHEK, Thakur Complex",2,1,3,2
638,638,3,68000,890,11 out of 19,2,"Kanakia Rainforest, Marol",2,1,1,2
639,639,3,150000,1250,5 out of 8,2,Bandra West,2,2,1,3
640,640,1,18000,300,4 out of 6,1,Vile Parle West,2,2,1,1
641,641,2,55000,720,5 out of 7,2,"Dheeraj Swapna Apartment, Pali Hill",2,1,1,2
642,642,3,65000,825,20 out of 22,2,Lokhandwala Complex,2,2,3,3
643,643,2,80000,500,1 out of 5,2,Vile Parle East,2,2,1,2
644,644,2,53000,750,12 out of 19,2,"Lake Florence, Powai",2,2,1,2
645,645,2,80000,750,15 out of 18,2,Bandra West,2,2,1,2
646,646,1,18000,360,3 out of 7,2,"Anita, Lokhandwala Twp",2,2,1,1
647,647,4,250000,1545,65 out of 78,2,"Trump Tower, Worli",2,2,3,5
648,648,1,17500,400,4 out of 4,2,Evershine Nagar,2,1,1,1
649,649,3,43000,750,6 out of 16,2,Mahavir Nagar,2,1,3,2
650,650,1,13500,432,5 out of 8,2,"Hiral Greens, Mira Road East",2,1,3,2
651,651,2,18000,780,17 out of 22,2,"Man Opus, Mira Road",2,1,3,2
652,652,2,75000,695,4 out of 7,2,Bandra West,2,2,1,1
653,653,1,18000,375,6 out of 24,2,"Prasanna Vastu Chs, Jankalyan Nagar",2,1,1,1
654,654,3,160000,1095,40 out of 75,2,"Lodha The Park, Worli",2,2,1,3
655,655,1,32000,475,4 out of 4,2,Shri Swami Samarth Nagar,2,2,3,2
656,656,2,55000,790,9 out of 15,2,"Vijaya Heritage, Chembur",2,1,1,2
657,657,2,47000,661,19 out of 38,2,"Runwal Forests, Kanjurmarg West",2,2,1,2
658,658,2,35000,700,5 out of 7,2,"Evershine Millenium Paradise, Thakur Village, Kandivali East",2,2,1,2
659,659,1,15000,420,6 out of 7,2,Dahisar East,2,2,3,1
660,660,2,50000,750,5 out of 7,2,D.N. Nagar,2,1,1,2
661,661,2,25500,950,Ground out of 4,1,Dhanukar Wadi,2,2,1,3
662,662,3,55000,1350,11 out of 28,2,"Ekta Meadows, Borivali East",2,2,1,3
663,663,1,25000,330,4 out of 6,1,Mazgaon,2,2,3,1
664,664,2,50000,750,8 out of 16,2,"Safal Saraswati, Chembur",2,1,1,2
665,665,2,65000,925,10 out of 22,2,"MJ Shah Centrio, Chembur",2,2,1,3
666,666,3,50000,1150,17 out of 24,2,"Benzer Tower, Thakur Complex",2,2,3,3
667,667,3,65000,1105,15 out of 19,2,"Hillcrest, Chakala MIDC",2,1,1,3
668,668,3,160000,1050,9 out of 10,2,Khar,2,2,2,3
669,669,1,25000,410,4 out of 8,2,Friends Colony,2,2,2,1
670,670,1,32000,460,7 out of 12,2,Chembur,2,1,1,2
671,671,1,21000,600,2 out of 2,1,Reay road east,2,2,1,1
672,672,1,20000,570,6 out of 7,1,"Leo Ratnakar, Mahavir Nagar",2,2,1,2
673,673,2,55000,720,8 out of 20,2,Chembur East,2,2,1,2
674,674,1,32000,500,4 out of 4,2,Chirag Nagar,2,2,2,2
675,675,4,150000,1460,11 out of 13,2,"Insignia, Bandra East",2,2,1,4
676,676,1,30000,415,5 out of 8,2,"Ekta Meadows, Borivali East",2,1,2,2
677,677,3,150000,1400,6 out of 12,2,Bandra West,2,2,1,3
678,678,1,27000,270,1 out of 4,2,Mumbai Central,2,1,1,1
679,679,2,47000,585,7 out of 8,2,Gokuldham,2,2,1,2
680,680,4,150000,1755,9 out of 19,2,"Ekta Legranz, Chembur",2,1,3,4
681,681,1,27000,550,4 out of 7,2,Borivali West,2,2,3,2
682,682,3,160000,1300,37 out of 51,2,"Lodha Primero, Mahalakshmi",2,2,1,4
683,683,2,100000,1200,6 out of 11,1,Mount Mary,2,2,1,2
684,684,2,45002,600,9 out of 17,2,"Raheja Vista, Powai",2,2,1,2
685,685,2,48000,700,8 out of 15,2,"Sundew CHS, Chandivali",2,2,1,2
686,686,1,18000,385,11 out of 20,2,"Garden View Apartment, Aarey Milk Colony",2,1,1,1
687,687,1,7500,500,2 out of 2,2,Suram Park Society,2,2,2,1
688,688,2,50000,850,10 out of 23,2,Film City,2,2,1,2
689,689,3,55000,900,Upper Basement out of 10,2,Chikuwadi,2,2,3,2
690,690,1,26000,400,4 out of 7,2,"Dheeraj Kiran CHS Walad West, Sunder Nagar",2,1,1,1
691,691,2,17000,600,7 out of 23,2,"DB Ozone, Mira Road",2,1,2,2
692,692,2,40000,750,5 out of 8,2,"Vasant Marvel, Magathane",2,2,3,2
693,693,2,43000,628,4 out of 11,2,Andheri East,2,1,1,2
694,694,3,140000,1330,17 out of 43,2,"Lodha Altia, Wadala East",2,1,2,4
695,695,3,140000,1064,7 out of 22,2,"Rustomjee Seasons, Bandra East",2,1,1,3
696,696,3,120000,1200,14 out of 18,2,"Stellar Tower, Lokhandwala Complex",2,2,3,3
697,697,4,400000,2200,6 out of 10,2,Juhu,2,2,1,4
698,698,2,21000,630,8 out of 12,2,Beverly Park,2,2,3,2
699,699,2,40000,650,3 out of 7,2,Sindhi Society Chembur,2,1,1,2
700,700,2,40000,845,7 out of 8,1,Vikhroli West,2,2,1,2
701,701,3,230000,1915,3 out of 18,1,"Ashok tower, Parel",2,2,1,3
702,702,2,20000,900,7 out of 7,1,Mira Road,2,2,1,2
703,703,2,60000,807,14 out of 58,2,"Auris Serenity, Malad West",2,1,2,2
704,704,2,35000,1100,Ground out of 3,1,Mulund East,2,2,1,2
705,705,3,300000,1600,18 out of 23,1,"Chaitanya Towers, Prabhadevi",2,2,1,5
706,706,2,6500,790,3 out of 7,1,"Deep Heights, Nalasopara",2,1,1,2
707,707,1,15000,380,19 out of 19,2,sra,2,1,1,1
708,708,2,38000,650,4 out of 10,2,"Ahimsa Marg, Mindspace",2,1,3,2
